# NKPT   177 NBND   150 NSPIN     2
# NPANEL     8
#      1   (0,0,0)/2
#     28   (*,1,0)/2
#     47   (0,1,0)/2
#     66   (0,0,0)/2
#     93   (1,1,0)/2
#    112   (1,0,0)/2
#    131   (0,0,0)/2
#    158   (1,*,0)/2
#    177   (1,0,0)/2
@ WITH G0
@ G0 ON
@ TITLE "ALPHA"
@ DEFAULT COLOR 1
@ XAXIS TICK ON
@ XAXIS TICKLABEL ON
@ XAXIS TICKLABEL CHAR SIZE 0.8
@ XAXIS TICK TYPE SPEC
@ XAXIS TICKLABEL TYPE SPEC
@ XAXIS TICK MAJOR GRID ON
@ YAXIS LABEL "E-EFERMI (HARTREE)"
@ AUTOSCALE ONREAD YAXES
@ AUTOTICKS
@ XAXIS TICK SPEC     9
@ XAXIS TICK     0,     0.00000
@ XAXIS TICKLABEL    0,"(0,0,0)/2"
@ XAXIS TICK     1,     0.29928
@ XAXIS TICKLABEL    1,"(*,1,0)/2"
@ XAXIS TICK     2,     0.51091
@ XAXIS TICKLABEL    2,"(0,1,0)/2"
@ XAXIS TICK     3,     0.72253
@ XAXIS TICKLABEL    3,"(0,0,0)/2"
@ XAXIS TICK     4,     1.02181
@ XAXIS TICKLABEL    4,"(1,1,0)/2"
@ XAXIS TICK     5,     1.23344
@ XAXIS TICKLABEL    5,"(1,0,0)/2"
@ XAXIS TICK     6,     1.44506
@ XAXIS TICKLABEL    6,"(0,0,0)/2"
@ XAXIS TICK     7,     1.74435
@ XAXIS TICKLABEL    7,"(1,*,0)/2"
@ XAXIS TICK     8,     1.95597
@ XAXIS TICKLABEL    8,"(1,0,0)/2"
@ WORLD      0.00000,        -4.2,     1.95597,         1.3
@ VIEW      0.15000,     0.15000,     0.63709,     0.85000
  0.17111E+01 -0.42072E+01 -0.41488E+01 -0.41488E+01 -0.40661E+01 -0.27846E+01 -0.27846E+01 -0.27517E+01 -0.27211E+01 -0.27211E+01 -0.27087E+01 -0.27087E+01 -0.27064E+01 -0.27064E+01 -0.26440E+01 -0.26264E+01 -0.26264E+01 -0.78937E+00 -0.78109E+00 -0.78085E+00 -0.76512E+00 -0.76046E+00 -0.74491E+00 -0.74481E+00 -0.73728E+00 -0.33744E+00 -0.31309E+00 -0.30293E+00 -0.30006E+00 -0.29729E+00 -0.27625E+00 -0.27406E+00 -0.27343E+00 -0.27342E+00 -0.26532E+00 -0.26369E+00 -0.24756E+00 -0.24593E+00 -0.24374E+00 -0.24196E+00 -0.24015E+00 -0.23983E+00 -0.23296E+00 -0.23190E+00 -0.22800E+00 -0.22796E+00 -0.19448E+00 -0.19440E+00 -0.18920E+00 -0.17777E+00 -0.17624E+00 -0.17553E+00 -0.17110E+00 -0.16720E+00 -0.16163E+00 -0.16015E+00 -0.15627E+00 -0.15483E+00 -0.15291E+00 -0.14614E+00 -0.14420E+00 -0.13634E+00 -0.11338E+00 -0.11335E+00 -0.11037E+00 -0.10931E+00  0.90369E-02  0.36033E-01  0.42605E-01  0.12180E+00  0.14402E+00  0.14425E+00  0.17746E+00  0.33005E+00  0.33435E+00  0.33740E+00  0.33989E+00  0.35131E+00  0.35794E+00  0.35862E+00  0.35873E+00  0.35949E+00  0.36557E+00  0.36580E+00  0.37472E+00  0.37848E+00  0.37919E+00  0.38082E+00  0.38329E+00  0.40497E+00  0.40950E+00  0.41091E+00  0.41343E+00  0.45480E+00  0.45685E+00  0.45787E+00  0.45886E+00  0.46408E+00  0.46408E+00  0.46609E+00  0.46938E+00  0.47944E+00  0.48586E+00  0.48725E+00  0.48728E+00  0.58493E+00  0.60333E+00  0.60505E+00  0.62301E+00  0.65701E+00  0.67606E+00  0.67990E+00  0.70130E+00  0.73749E+00  0.75056E+00  0.75123E+00  0.75359E+00  0.75723E+00  0.76020E+00  0.76634E+00  0.77408E+00  0.81269E+00  0.82773E+00  0.83395E+00  0.84116E+00  0.84666E+00  0.85425E+00  0.85931E+00  0.86903E+00  0.94857E+00  0.95888E+00  0.95950E+00  0.98611E+00  0.98978E+00  0.99127E+00  0.10012E+01  0.10087E+01  0.10973E+01  0.11004E+01  0.11078E+01  0.11170E+01  0.11184E+01  0.11206E+01  0.11234E+01  0.11306E+01  0.11375E+01  0.11380E+01  0.11415E+01  0.11604E+01  0.11780E+01  0.12108E+01
  0.17222E+01 -0.42072E+01 -0.41488E+01 -0.41488E+01 -0.40661E+01 -0.27846E+01 -0.27846E+01 -0.27517E+01 -0.27211E+01 -0.27211E+01 -0.27087E+01 -0.27087E+01 -0.27064E+01 -0.27064E+01 -0.26440E+01 -0.26264E+01 -0.26264E+01 -0.78911E+00 -0.78117E+00 -0.78106E+00 -0.76506E+00 -0.76058E+00 -0.74486E+00 -0.74482E+00 -0.73725E+00 -0.33708E+00 -0.31145E+00 -0.30262E+00 -0.30073E+00 -0.29893E+00 -0.27529E+00 -0.27422E+00 -0.27336E+00 -0.27336E+00 -0.26563E+00 -0.26372E+00 -0.24771E+00 -0.24606E+00 -0.24351E+00 -0.24269E+00 -0.24012E+00 -0.23980E+00 -0.23360E+00 -0.23214E+00 -0.22800E+00 -0.22798E+00 -0.19458E+00 -0.19455E+00 -0.18916E+00 -0.17717E+00 -0.17648E+00 -0.17417E+00 -0.17085E+00 -0.16851E+00 -0.16163E+00 -0.15968E+00 -0.15669E+00 -0.15498E+00 -0.15262E+00 -0.14578E+00 -0.14488E+00 -0.13610E+00 -0.11358E+00 -0.11356E+00 -0.11065E+00 -0.10869E+00  0.11671E-01  0.37015E-01  0.40162E-01  0.12370E+00  0.14326E+00  0.14335E+00  0.17560E+00  0.33175E+00  0.33426E+00  0.33706E+00  0.33871E+00  0.35164E+00  0.35853E+00  0.35867E+00  0.35894E+00  0.35978E+00  0.36553E+00  0.36563E+00  0.37631E+00  0.37858E+00  0.37927E+00  0.38055E+00  0.38326E+00  0.40618E+00  0.40921E+00  0.41050E+00  0.41226E+00  0.45682E+00  0.45765E+00  0.45895E+00  0.45918E+00  0.46364E+00  0.46369E+00  0.46886E+00  0.46936E+00  0.47591E+00  0.48350E+00  0.48388E+00  0.48549E+00  0.58844E+00  0.60272E+00  0.60384E+00  0.62067E+00  0.66349E+00  0.67629E+00  0.67979E+00  0.69532E+00  0.73986E+00  0.75104E+00  0.75195E+00  0.75325E+00  0.75748E+00  0.76042E+00  0.76361E+00  0.77302E+00  0.81820E+00  0.82998E+00  0.83574E+00  0.84326E+00  0.84778E+00  0.84908E+00  0.86139E+00  0.86615E+00  0.95376E+00  0.96227E+00  0.96268E+00  0.98233E+00  0.98568E+00  0.98702E+00  0.99453E+00  0.10040E+01  0.11016E+01  0.11047E+01  0.11127E+01  0.11171E+01  0.11211E+01  0.11213E+01  0.11234E+01  0.11273E+01  0.11338E+01  0.11345E+01  0.11428E+01  0.11530E+01  0.11882E+01  0.12094E+01
  0.17333E+01 -0.42072E+01 -0.41488E+01 -0.41488E+01 -0.40661E+01 -0.27846E+01 -0.27846E+01 -0.27517E+01 -0.27211E+01 -0.27211E+01 -0.27087E+01 -0.27087E+01 -0.27064E+01 -0.27064E+01 -0.26440E+01 -0.26264E+01 -0.26264E+01 -0.78895E+00 -0.78121E+00 -0.78118E+00 -0.76502E+00 -0.76066E+00 -0.74484E+00 -0.74482E+00 -0.73722E+00 -0.33686E+00 -0.31024E+00 -0.30221E+00 -0.30114E+00 -0.30037E+00 -0.27460E+00 -0.27432E+00 -0.27332E+00 -0.27332E+00 -0.26590E+00 -0.26373E+00 -0.24780E+00 -0.24614E+00 -0.24336E+00 -0.24315E+00 -0.24010E+00 -0.23978E+00 -0.23399E+00 -0.23229E+00 -0.22800E+00 -0.22800E+00 -0.19465E+00 -0.19464E+00 -0.18914E+00 -0.17679E+00 -0.17662E+00 -0.17285E+00 -0.17069E+00 -0.16979E+00 -0.16163E+00 -0.15936E+00 -0.15696E+00 -0.15508E+00 -0.15245E+00 -0.14555E+00 -0.14532E+00 -0.13595E+00 -0.11370E+00 -0.11370E+00 -0.11083E+00 -0.10832E+00  0.13499E-01  0.37617E-01  0.38449E-01  0.12491E+00  0.14279E+00  0.14281E+00  0.17440E+00  0.33328E+00  0.33418E+00  0.33651E+00  0.33784E+00  0.35185E+00  0.35870E+00  0.35891E+00  0.35902E+00  0.36003E+00  0.36550E+00  0.36553E+00  0.37770E+00  0.37865E+00  0.37932E+00  0.37997E+00  0.38325E+00  0.40707E+00  0.40932E+00  0.41025E+00  0.41111E+00  0.45814E+00  0.45852E+00  0.45930E+00  0.45968E+00  0.46337E+00  0.46340E+00  0.47001E+00  0.47121E+00  0.47355E+00  0.48061E+00  0.48092E+00  0.48525E+00  0.59118E+00  0.60234E+00  0.60274E+00  0.61889E+00  0.66985E+00  0.67642E+00  0.67882E+00  0.69026E+00  0.74159E+00  0.75149E+00  0.75238E+00  0.75277E+00  0.75790E+00  0.76055E+00  0.76153E+00  0.77235E+00  0.82274E+00  0.83232E+00  0.83680E+00  0.84167E+00  0.84471E+00  0.85082E+00  0.86267E+00  0.86397E+00  0.95965E+00  0.96550E+00  0.96575E+00  0.97416E+00  0.98277E+00  0.98704E+00  0.98932E+00  0.10010E+01  0.11023E+01  0.11115E+01  0.11165E+01  0.11171E+01  0.11219E+01  0.11228E+01  0.11231E+01  0.11234E+01  0.11319E+01  0.11323E+01  0.11438E+01  0.11471E+01  0.11976E+01  0.12084E+01
  0.17443E+01 -0.42072E+01 -0.41488E+01 -0.41488E+01 -0.40661E+01 -0.27846E+01 -0.27846E+01 -0.27517E+01 -0.27211E+01 -0.27211E+01 -0.27087E+01 -0.27087E+01 -0.27064E+01 -0.27064E+01 -0.26440E+01 -0.26264E+01 -0.26264E+01 -0.78889E+00 -0.78123E+00 -0.78123E+00 -0.76501E+00 -0.76068E+00 -0.74483E+00 -0.74483E+00 -0.73722E+00 -0.33679E+00 -0.30977E+00 -0.30172E+00 -0.30128E+00 -0.30128E+00 -0.27435E+00 -0.27435E+00 -0.27331E+00 -0.27331E+00 -0.26600E+00 -0.26374E+00 -0.24783E+00 -0.24616E+00 -0.24331E+00 -0.24331E+00 -0.24009E+00 -0.23977E+00 -0.23412E+00 -0.23234E+00 -0.22800E+00 -0.22800E+00 -0.19467E+00 -0.19467E+00 -0.18913E+00 -0.17667E+00 -0.17667E+00 -0.17199E+00 -0.17064E+00 -0.17064E+00 -0.16163E+00 -0.15925E+00 -0.15705E+00 -0.15512E+00 -0.15239E+00 -0.14547E+00 -0.14547E+00 -0.13591E+00 -0.11374E+00 -0.11374E+00 -0.11090E+00 -0.10819E+00  0.14168E-01  0.37820E-01  0.37820E-01  0.12533E+00  0.14263E+00  0.14263E+00  0.17399E+00  0.33415E+00  0.33415E+00  0.33592E+00  0.33759E+00  0.35192E+00  0.35871E+00  0.35904E+00  0.35904E+00  0.36012E+00  0.36549E+00  0.36549E+00  0.37849E+00  0.37880E+00  0.37934E+00  0.37934E+00  0.38324E+00  0.40738E+00  0.40990E+00  0.41017E+00  0.41017E+00  0.45836E+00  0.45925E+00  0.45925E+00  0.45994E+00  0.46328E+00  0.46328E+00  0.47048E+00  0.47153E+00  0.47358E+00  0.47941E+00  0.47941E+00  0.48516E+00  0.59231E+00  0.60222E+00  0.60222E+00  0.61823E+00  0.67449E+00  0.67647E+00  0.67647E+00  0.68810E+00  0.74225E+00  0.75168E+00  0.75253E+00  0.75253E+00  0.75824E+00  0.76059E+00  0.76059E+00  0.77212E+00  0.82461E+00  0.83522E+00  0.83715E+00  0.83715E+00  0.84523E+00  0.85151E+00  0.86311E+00  0.86311E+00  0.96502E+00  0.96721E+00  0.96721E+00  0.96783E+00  0.98129E+00  0.98715E+00  0.98715E+00  0.99993E+00  0.11026E+01  0.11162E+01  0.11179E+01  0.11179E+01  0.11185E+01  0.11222E+01  0.11234E+01  0.11234E+01  0.11315E+01  0.11315E+01  0.11442E+01  0.11446E+01  0.12037E+01  0.12081E+01
  0.17554E+01 -0.42072E+01 -0.41488E+01 -0.41488E+01 -0.40661E+01 -0.27846E+01 -0.27846E+01 -0.27517E+01 -0.27211E+01 -0.27211E+01 -0.27087E+01 -0.27087E+01 -0.27064E+01 -0.27064E+01 -0.26440E+01 -0.26264E+01 -0.26264E+01 -0.78895E+00 -0.78124E+00 -0.78115E+00 -0.76502E+00 -0.76066E+00 -0.74483E+00 -0.74483E+00 -0.73722E+00 -0.33686E+00 -0.31023E+00 -0.30237E+00 -0.30070E+00 -0.30066E+00 -0.27453E+00 -0.27440E+00 -0.27334E+00 -0.27331E+00 -0.26590E+00 -0.26373E+00 -0.24780E+00 -0.24614E+00 -0.24332E+00 -0.24319E+00 -0.24010E+00 -0.23978E+00 -0.23399E+00 -0.23229E+00 -0.22800E+00 -0.22800E+00 -0.19468E+00 -0.19461E+00 -0.18914E+00 -0.17675E+00 -0.17666E+00 -0.17287E+00 -0.17065E+00 -0.16981E+00 -0.16163E+00 -0.15936E+00 -0.15696E+00 -0.15508E+00 -0.15245E+00 -0.14545E+00 -0.14542E+00 -0.13595E+00 -0.11374E+00 -0.11366E+00 -0.11083E+00 -0.10832E+00  0.13490E-01  0.37771E-01  0.38303E-01  0.12491E+00  0.14239E+00  0.14321E+00  0.17440E+00  0.33342E+00  0.33396E+00  0.33662E+00  0.33780E+00  0.35185E+00  0.35870E+00  0.35895E+00  0.35897E+00  0.36003E+00  0.36550E+00  0.36552E+00  0.37792E+00  0.37824E+00  0.37974E+00  0.37976E+00  0.38325E+00  0.40711E+00  0.40914E+00  0.41049E+00  0.41101E+00  0.45811E+00  0.45884E+00  0.45899E+00  0.45969E+00  0.46320E+00  0.46355E+00  0.46968E+00  0.47191E+00  0.47324E+00  0.48022E+00  0.48128E+00  0.48525E+00  0.59122E+00  0.60163E+00  0.60342E+00  0.61889E+00  0.67048E+00  0.67439E+00  0.68042E+00  0.69007E+00  0.74158E+00  0.75149E+00  0.75215E+00  0.75301E+00  0.75785E+00  0.76095E+00  0.76119E+00  0.77235E+00  0.82285E+00  0.83141E+00  0.83865E+00  0.84062E+00  0.84470E+00  0.85080E+00  0.86329E+00  0.86338E+00  0.95984E+00  0.96294E+00  0.97081E+00  0.97106E+00  0.98306E+00  0.98797E+00  0.98849E+00  0.10010E+01  0.11023E+01  0.11129E+01  0.11139E+01  0.11179E+01  0.11225E+01  0.11231E+01  0.11232E+01  0.11234E+01  0.11297E+01  0.11342E+01  0.11438E+01  0.11470E+01  0.11987E+01  0.12045E+01
  0.17666E+01 -0.42072E+01 -0.41488E+01 -0.41488E+01 -0.40661E+01 -0.27846E+01 -0.27846E+01 -0.27517E+01 -0.27211E+01 -0.27211E+01 -0.27087E+01 -0.27087E+01 -0.27064E+01 -0.27064E+01 -0.26440E+01 -0.26264E+01 -0.26264E+01 -0.78911E+00 -0.78128E+00 -0.78094E+00 -0.76506E+00 -0.76058E+00 -0.74484E+00 -0.74484E+00 -0.73725E+00 -0.33709E+00 -0.31132E+00 -0.30322E+00 -0.29995E+00 -0.29924E+00 -0.27500E+00 -0.27454E+00 -0.27341E+00 -0.27332E+00 -0.26561E+00 -0.26372E+00 -0.24772E+00 -0.24605E+00 -0.24337E+00 -0.24284E+00 -0.24012E+00 -0.23980E+00 -0.23359E+00 -0.23212E+00 -0.22800E+00 -0.22799E+00 -0.19471E+00 -0.19442E+00 -0.18916E+00 -0.17700E+00 -0.17666E+00 -0.17423E+00 -0.17070E+00 -0.16861E+00 -0.16163E+00 -0.15969E+00 -0.15669E+00 -0.15498E+00 -0.15263E+00 -0.14537E+00 -0.14527E+00 -0.13609E+00 -0.11373E+00 -0.11342E+00 -0.11066E+00 -0.10869E+00  0.11610E-01  0.37625E-01  0.39601E-01  0.12383E+00  0.14170E+00  0.14477E+00  0.17561E+00  0.33216E+00  0.33349E+00  0.33778E+00  0.33834E+00  0.35164E+00  0.35867E+00  0.35871E+00  0.35875E+00  0.35976E+00  0.36554E+00  0.36562E+00  0.37692E+00  0.37736E+00  0.38021E+00  0.38022E+00  0.38326E+00  0.40654E+00  0.40834E+00  0.41124E+00  0.41203E+00  0.45727E+00  0.45788E+00  0.45831E+00  0.45910E+00  0.46297E+00  0.46420E+00  0.46715E+00  0.47308E+00  0.47425E+00  0.48236E+00  0.48490E+00  0.48549E+00  0.58887E+00  0.60013E+00  0.60612E+00  0.62060E+00  0.66560E+00  0.67005E+00  0.68512E+00  0.69406E+00  0.73987E+00  0.75099E+00  0.75106E+00  0.75417E+00  0.75718E+00  0.76193E+00  0.76248E+00  0.77296E+00  0.81895E+00  0.82652E+00  0.84177E+00  0.84322E+00  0.84448E+00  0.84889E+00  0.86372E+00  0.86398E+00  0.95371E+00  0.95776E+00  0.97284E+00  0.97328E+00  0.98771E+00  0.99096E+00  0.99160E+00  0.10044E+01  0.11016E+01  0.11086E+01  0.11097E+01  0.11142E+01  0.11221E+01  0.11224E+01  0.11246E+01  0.11273E+01  0.11281E+01  0.11396E+01  0.11427E+01  0.11523E+01  0.11922E+01  0.11985E+01
  0.17777E+01 -0.42072E+01 -0.41488E+01 -0.41488E+01 -0.40661E+01 -0.27846E+01 -0.27846E+01 -0.27517E+01 -0.27211E+01 -0.27211E+01 -0.27087E+01 -0.27087E+01 -0.27064E+01 -0.27064E+01 -0.26440E+01 -0.26264E+01 -0.26264E+01 -0.78936E+00 -0.78135E+00 -0.78060E+00 -0.76512E+00 -0.76046E+00 -0.74487E+00 -0.74485E+00 -0.73729E+00 -0.33747E+00 -0.31264E+00 -0.30408E+00 -0.29934E+00 -0.29733E+00 -0.27563E+00 -0.27474E+00 -0.27353E+00 -0.27332E+00 -0.26524E+00 -0.26370E+00 -0.24760E+00 -0.24589E+00 -0.24344E+00 -0.24232E+00 -0.24016E+00 -0.23983E+00 -0.23295E+00 -0.23184E+00 -0.22800E+00 -0.22796E+00 -0.19476E+00 -0.19411E+00 -0.18920E+00 -0.17739E+00 -0.17665E+00 -0.17566E+00 -0.17077E+00 -0.16743E+00 -0.16163E+00 -0.16022E+00 -0.15627E+00 -0.15481E+00 -0.15293E+00 -0.14525E+00 -0.14502E+00 -0.13631E+00 -0.11371E+00 -0.11303E+00 -0.11040E+00 -0.10928E+00  0.88484E-02  0.37388E-01  0.41409E-01  0.12234E+00  0.14068E+00  0.14704E+00  0.17750E+00  0.33077E+00  0.33289E+00  0.33899E+00  0.33904E+00  0.35131E+00  0.35832E+00  0.35833E+00  0.35862E+00  0.35940E+00  0.36559E+00  0.36576E+00  0.37577E+00  0.37638E+00  0.38051E+00  0.38056E+00  0.38329E+00  0.40591E+00  0.40764E+00  0.41217E+00  0.41310E+00  0.45568E+00  0.45705E+00  0.45740E+00  0.45837E+00  0.46261E+00  0.46421E+00  0.46501E+00  0.47502E+00  0.47634E+00  0.48533E+00  0.48589E+00  0.48897E+00  0.58618E+00  0.59817E+00  0.60937E+00  0.62286E+00  0.66072E+00  0.66500E+00  0.68976E+00  0.69854E+00  0.73756E+00  0.74941E+00  0.75036E+00  0.75558E+00  0.75660E+00  0.76337E+00  0.76408E+00  0.77383E+00  0.81427E+00  0.82142E+00  0.84102E+00  0.84517E+00  0.84619E+00  0.84789E+00  0.86419E+00  0.86452E+00  0.94802E+00  0.95257E+00  0.97415E+00  0.97428E+00  0.99160E+00  0.99508E+00  0.99798E+00  0.10102E+01  0.11006E+01  0.11045E+01  0.11057E+01  0.11100E+01  0.11206E+01  0.11208E+01  0.11212E+01  0.11315E+01  0.11320E+01  0.11409E+01  0.11462E+01  0.11587E+01  0.11859E+01  0.11922E+01
  0.17888E+01 -0.42072E+01 -0.41488E+01 -0.41488E+01 -0.40661E+01 -0.27846E+01 -0.27846E+01 -0.27517E+01 -0.27211E+01 -0.27211E+01 -0.27087E+01 -0.27087E+01 -0.27064E+01 -0.27064E+01 -0.26440E+01 -0.26264E+01 -0.26264E+01 -0.78967E+00 -0.78144E+00 -0.78017E+00 -0.76521E+00 -0.76030E+00 -0.74490E+00 -0.74487E+00 -0.73734E+00 -0.33798E+00 -0.31396E+00 -0.30491E+00 -0.29888E+00 -0.29522E+00 -0.27630E+00 -0.27497E+00 -0.27369E+00 -0.27333E+00 -0.26487E+00 -0.26366E+00 -0.24749E+00 -0.24564E+00 -0.24354E+00 -0.24168E+00 -0.24022E+00 -0.23986E+00 -0.23208E+00 -0.23140E+00 -0.22799E+00 -0.22793E+00 -0.19484E+00 -0.19368E+00 -0.18924E+00 -0.17791E+00 -0.17712E+00 -0.17663E+00 -0.17086E+00 -0.16633E+00 -0.16163E+00 -0.16092E+00 -0.15570E+00 -0.15457E+00 -0.15337E+00 -0.14511E+00 -0.14467E+00 -0.13657E+00 -0.11368E+00 -0.11253E+00 -0.11046E+00 -0.10969E+00  0.54941E-02  0.37068E-01  0.43456E-01  0.12070E+00  0.13943E+00  0.14977E+00  0.17992E+00  0.32929E+00  0.33225E+00  0.33979E+00  0.34015E+00  0.35091E+00  0.35760E+00  0.35781E+00  0.35856E+00  0.35905E+00  0.36566E+00  0.36596E+00  0.37454E+00  0.37533E+00  0.38064E+00  0.38072E+00  0.38332E+00  0.40531E+00  0.40706E+00  0.41318E+00  0.41421E+00  0.45379E+00  0.45631E+00  0.45641E+00  0.45762E+00  0.46139E+00  0.46214E+00  0.46587E+00  0.47759E+00  0.47907E+00  0.48639E+00  0.48876E+00  0.49320E+00  0.58354E+00  0.59608E+00  0.61280E+00  0.62523E+00  0.65598E+00  0.65968E+00  0.69429E+00  0.70308E+00  0.73489E+00  0.74735E+00  0.74972E+00  0.75622E+00  0.75698E+00  0.76514E+00  0.76591E+00  0.77482E+00  0.80931E+00  0.81622E+00  0.83831E+00  0.84297E+00  0.84838E+00  0.85076E+00  0.86450E+00  0.86473E+00  0.94300E+00  0.94773E+00  0.97479E+00  0.97561E+00  0.99523E+00  0.99852E+00  0.10070E+01  0.10176E+01  0.10992E+01  0.11005E+01  0.11021E+01  0.11058E+01  0.11166E+01  0.11185E+01  0.11195E+01  0.11355E+01  0.11363E+01  0.11385E+01  0.11535E+01  0.11659E+01  0.11799E+01  0.11860E+01
  0.18000E+01 -0.42072E+01 -0.41488E+01 -0.41488E+01 -0.40661E+01 -0.27846E+01 -0.27846E+01 -0.27517E+01 -0.27211E+01 -0.27211E+01 -0.27087E+01 -0.27087E+01 -0.27064E+01 -0.27064E+01 -0.26440E+01 -0.26264E+01 -0.26264E+01 -0.79002E+00 -0.78156E+00 -0.77966E+00 -0.76532E+00 -0.76009E+00 -0.74493E+00 -0.74489E+00 -0.73740E+00 -0.33862E+00 -0.31518E+00 -0.30571E+00 -0.29861E+00 -0.29308E+00 -0.27688E+00 -0.27516E+00 -0.27388E+00 -0.27333E+00 -0.26454E+00 -0.26361E+00 -0.24739E+00 -0.24528E+00 -0.24367E+00 -0.24101E+00 -0.24030E+00 -0.23989E+00 -0.23103E+00 -0.23081E+00 -0.22798E+00 -0.22786E+00 -0.19493E+00 -0.19313E+00 -0.18929E+00 -0.17858E+00 -0.17852E+00 -0.17661E+00 -0.17098E+00 -0.16532E+00 -0.16174E+00 -0.16163E+00 -0.15502E+00 -0.15427E+00 -0.15393E+00 -0.14495E+00 -0.14422E+00 -0.13685E+00 -0.11365E+00 -0.11193E+00 -0.11143E+00 -0.10933E+00  0.17514E-02  0.36676E-01  0.45567E-01  0.11903E+00  0.13806E+00  0.15279E+00  0.18274E+00  0.32771E+00  0.33161E+00  0.34053E+00  0.34122E+00  0.35050E+00  0.35654E+00  0.35722E+00  0.35850E+00  0.35875E+00  0.36574E+00  0.36618E+00  0.37327E+00  0.37425E+00  0.38061E+00  0.38072E+00  0.38335E+00  0.40479E+00  0.40659E+00  0.41421E+00  0.41533E+00  0.45187E+00  0.45535E+00  0.45564E+00  0.45689E+00  0.45890E+00  0.46159E+00  0.46673E+00  0.48069E+00  0.48228E+00  0.48698E+00  0.49241E+00  0.49744E+00  0.58110E+00  0.59408E+00  0.61621E+00  0.62731E+00  0.65160E+00  0.65426E+00  0.69870E+00  0.70756E+00  0.73201E+00  0.74501E+00  0.74917E+00  0.75604E+00  0.75826E+00  0.76716E+00  0.76794E+00  0.77581E+00  0.80429E+00  0.81102E+00  0.83526E+00  0.83942E+00  0.85121E+00  0.85304E+00  0.86450E+00  0.86450E+00  0.93877E+00  0.94345E+00  0.97558E+00  0.97702E+00  0.99910E+00  0.10020E+01  0.10168E+01  0.10261E+01  0.10968E+01  0.10977E+01  0.10987E+01  0.11019E+01  0.11126E+01  0.11161E+01  0.11176E+01  0.11356E+01  0.11393E+01  0.11404E+01  0.11615E+01  0.11737E+01  0.11743E+01  0.11799E+01
  0.18111E+01 -0.42072E+01 -0.41488E+01 -0.41488E+01 -0.40661E+01 -0.27846E+01 -0.27846E+01 -0.27517E+01 -0.27211E+01 -0.27211E+01 -0.27087E+01 -0.27087E+01 -0.27064E+01 -0.27064E+01 -0.26440E+01 -0.26264E+01 -0.26264E+01 -0.79039E+00 -0.78168E+00 -0.77909E+00 -0.76546E+00 -0.75985E+00 -0.74498E+00 -0.74491E+00 -0.73748E+00 -0.33936E+00 -0.31627E+00 -0.30645E+00 -0.29858E+00 -0.29103E+00 -0.27729E+00 -0.27524E+00 -0.27410E+00 -0.27334E+00 -0.26429E+00 -0.26355E+00 -0.24732E+00 -0.24481E+00 -0.24384E+00 -0.24041E+00 -0.24038E+00 -0.23991E+00 -0.23007E+00 -0.22984E+00 -0.22794E+00 -0.22772E+00 -0.19505E+00 -0.19247E+00 -0.18933E+00 -0.18002E+00 -0.17922E+00 -0.17660E+00 -0.17113E+00 -0.16442E+00 -0.16265E+00 -0.16163E+00 -0.15462E+00 -0.15426E+00 -0.15390E+00 -0.14480E+00 -0.14368E+00 -0.13712E+00 -0.11361E+00 -0.11272E+00 -0.11127E+00 -0.10878E+00 -0.22408E-02  0.36225E-01  0.47639E-01  0.11741E+00  0.13666E+00  0.15599E+00  0.18586E+00  0.32602E+00  0.33097E+00  0.34121E+00  0.34210E+00  0.35017E+00  0.35518E+00  0.35659E+00  0.35842E+00  0.35854E+00  0.36584E+00  0.36643E+00  0.37200E+00  0.37316E+00  0.38042E+00  0.38056E+00  0.38339E+00  0.40437E+00  0.40626E+00  0.41525E+00  0.41645E+00  0.45004E+00  0.45415E+00  0.45506E+00  0.45621E+00  0.45687E+00  0.46098E+00  0.46757E+00  0.48423E+00  0.48589E+00  0.48763E+00  0.49611E+00  0.50160E+00  0.57895E+00  0.59229E+00  0.61943E+00  0.62845E+00  0.64813E+00  0.64890E+00  0.70295E+00  0.71190E+00  0.72901E+00  0.74249E+00  0.74874E+00  0.75610E+00  0.75935E+00  0.76936E+00  0.77015E+00  0.77673E+00  0.79934E+00  0.80590E+00  0.83201E+00  0.83564E+00  0.85357E+00  0.85470E+00  0.86375E+00  0.86411E+00  0.93542E+00  0.93987E+00  0.97659E+00  0.97858E+00  0.10030E+01  0.10053E+01  0.10271E+01  0.10348E+01  0.10933E+01  0.10957E+01  0.10963E+01  0.10982E+01  0.11087E+01  0.11136E+01  0.11154E+01  0.11324E+01  0.11427E+01  0.11442E+01  0.11692E+01  0.11701E+01  0.11742E+01  0.11820E+01
